sqlite> select * from domain where sourceid=2 and id<2648365;
Id;Name;Level;sourceid;CategoryName;CatId;Cat2Id;Cat3Id;Invariance;Pcountry
2645162;media.vocativ.com;3;2;Computer;13;;;5;
2645163;funnyjunk.com;2;2;Adult;1;;;5;
2645164;static2.businessinsider.com;3;2;News;21;;;5;
2645165;samplereality.com;2;2;Violence;10;;;5;
2645166;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645167;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645168;cdn.smosh.com;3;2;Games;17;;;5;
2645169;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645170;media1.popsugar-assets.com;3;2;News;21;;;5;
2645171;popsugar.com;2;2;News;21;;;5;
2645172;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645173;buzzfeed.com;2;2;News;21;;;5;
2645174;cdn2.gurl.com;3;2;Computer;13;;;5;
2645175;lookaside.fbsbx.com;3;2;Computer;13;;;5;
2645176;memes.doublie.com;3;2;Sports;44;;;5;
2645177;magazin.usgang.ch;3;2;News;21;;;5;
2645178;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645179;cdn.gurl.com;3;2;Computer;13;;;5;
2645180;factorymedia.com;2;2;Sports;44;;;5;
2645181;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645182;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645183;memestatic.fjcdn.com;3;2;Adult;1;;;5;
2645184;api.onedrive.com;3;2;Computer;13;;;5;
2645185;philparker.org;2;2;Mixedadult;3;;;5;
2645186;dev.onedrive.com;3;2;Computer;13;;;5;
2645187;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645188;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645189;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645190;redd.it;2;2;News;21;;;5;
2645191;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645192;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645193;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645194;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645195;funnycaptions.com;2;2;Sports;44;;;5;
2645196;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645197;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645198;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645199;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645200;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645201;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645202;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645203;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645204;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645205;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645206;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645207;unigine.com;2;2;Computer;13;;;5;
2645208;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645209;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645210;wayfair.com;2;2;Shopping;26;;;5;
2645211;assets01.surveymonkey.com;3;2;Computer;13;;;5;
2645212;widget.surveymonkey.com;3;2;Computer;13;;;5;
2645213;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645214;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645215;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645216;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645217;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645218;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645219;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645220;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645221;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645222;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645223;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645224;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645225;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645226;kappit.com;2;2;Sports;44;;;5;
2645227;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645228;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645229;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645230;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645231;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645232;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645233;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645234;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645235;bluecoat.com;2;2;Computer;13;;;5;
2645236;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645237;adtechjp.com;2;2;Computer;13;;;5;
2645238;wix.com;2;2;Computer;13;;;5;
2645239;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645240;nobelprize.org;2;2;Computer;13;;;5;
2645241;mantisadnetwork.com;2;2;Ads;11;;;5;
2645242;33across.com;2;2;Computer;13;;;5;
2645243;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645244;code.jquery.netdna-cdn.com;4;2;Computer;13;;;5;
2645245;admedo.com;2;2;Ads;11;;;5;
2645246;bern.ch;2;2;News;21;;;5;
2645247;amzn.to;2;2;Computer;13;;;5;
2645248;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645249;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645250;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645251;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645252;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645253;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645254;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645255;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645256;viglink.com;2;2;Computer;13;;;5;
2645257;blog.paleohacks.com;3;2;Health;34;;;5;
2645258;artofmanliness.com;2;2;Sports;44;;;5;
2645259;ithemes.com;2;2;Computer;13;;;5;
2645260;copyarc.com;2;2;Ads;11;;;5;
2645261;mansionglobal.com;2;2;Business;7;;;5;
2645262;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645263;goroost.com;2;2;Computer;13;;;5;
2645264;medicaldetectivemd.com;2;2;Health;34;;;5;
2645265;cdn.universityhealthnews.com;3;2;Health;34;;;5;
2645266;integrativepsychiatry.net;2;2;Health;34;;;5;
2645267;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645268;funbuzztime.com;2;2;News;21;;;5;
2645269;lifestabilizer.com;2;2;Sports;44;;;5;
2645270;belmarrahealth.com;2;2;Health;34;;;5;
2645271;genericviagra123.com;2;2;Health;34;;;5;
2645272;healthhype.com;2;2;Health;34;;;5;
2645273;natureword.com;2;2;Health;34;;;5;
2645274;smartlivingnetwork.com;2;2;Health;34;;;5;
2645275;aao.org;2;2;Health;34;;;5;
2645276;cavemancircus.com;2;2;Sports;44;;;5;
2645277;steptohealth.com;2;2;Health;34;;;5;
2645278;financialwatchngr.com;2;2;News;21;;;5;
2645279;parentsneed.com;2;2;Sports;44;;;5;
2645280;rd.com;2;2;Health;34;;;5;
2645281;cdn-5.normalbreathing.com;3;2;Shopping;26;;;5;
2645282;concordcenteracupuncture.com;2;2;Health;34;;;5;
2645283;anejo.eu;2;2;Health;34;;;5;
2645284;healcure.org;2;2;Health;34;;;5;
2645285;m2.healio.com;3;2;Health;34;;;5;
2645286;healthsaline.com;2;2;Health;34;;;5;
2645287;mayo-clinic-jobs.com;2;2;Health;34;;;5;
2645288;virinchihospitals.com;2;2;Health;34;;;5;
2645289;ensighten.com;2;2;Computer;13;;;5;
2645290;uspharmacist.com;2;2;Health;34;;;5;
2645291;universityhealthnews.com;2;2;Health;34;;;5;
2645292;askdoctork.com;2;2;Health;34;;;5;
2645293;allpsych.com;2;2;Health;34;;;5;
2645294;nyt.com;2;2;News;21;;;5;
2645295;lanc.org.uk;3;2;Health;34;;;5;
2645296;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645297;normalbreathing.com;2;2;Shopping;26;;;5;
2645298;designtaxi.com;2;2;News;21;;;5;
2645299;health.family.my;3;2;Health;34;;;5;
2645300;giphy.com;2;2;Sports;44;;;5;
2645301;noartificial.com;2;2;News;21;;;5;
2645302;squarespace.com;2;2;Computer;13;;;5;
2645303;ndtvimg.com;2;2;News;21;;;5;
2645304;braintec.net.au;3;2;Health;34;;;5;
2645305;missopen.com;2;2;News;21;;;5;
2645306;navymemes.com;2;2;Shopping;26;;;5;
2645307;wmsoa.com;2;2;Health;34;;;5;
2645308;abc.net.au;3;2;News;21;;;5;
2645309;columbiapsychiatric.com;2;2;Health;34;;;5;
2645310;takimag.com;2;2;News;21;;;5;
2645311;brainlearning.com;2;2;Health;34;;;5;
2645312;theatlantic.com;2;2;News;21;;;5;
2645313;ndtv.com;2;2;News;21;;;5;
2645314;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645315;udemy.com;2;2;Ads;11;;;5;
2645316;mywholelifehealthcare.com;2;2;Health;34;;;5;
2645317;drscottgraves.com;2;2;Health;34;;;5;
2645318;sciencebasedmedicine.org;2;2;Health;34;;;5;
2645319;radio.gov.pk;3;2;Sports;44;;;5;
2645320;in5d.com;2;2;News;21;;;5;
2645321;texaspsychiatry.com;2;2;Health;34;;;5;
2645322;blog.uvahealth.com;3;2;Health;34;;;5;
2645323;images.wisegeek.com;3;2;Health;34;;;5;
2645324;benmoonpharma.com;2;2;Health;34;;;5;
2645325;iamresearch.org;2;2;Health;34;;;5;
2645326;childdevelopmentinfo.com;2;2;Health;34;;;5;
2645327;medicalook.com;2;2;Health;34;;;5;
2645328;mediaresources.idiva.com;3;2;News;21;;;5;
2645329;topgamers2017.com;2;2;Gambling;38;;;5;
2645330;foodmajesty.com;2;2;Health;34;;;5;
2645331;iahealth.net;2;2;Health;34;;;5;
2645332;mymentalinsight.com;2;2;Health;34;;;5;
2645333;cwtv.com;2;2;Computer;13;;;5;
2645334;medicwiz.com;2;2;Health;34;;;5;
2645335;trinityharbor.com;2;2;Health;34;;;5;
2645336;yaletownnaturopathic.com;2;2;Health;34;;;5;
2645337;sundaynews.co.zw;3;2;News;21;;;5;
2645338;dilg.gov.ph;3;2;News;21;;;5;
2645339;escap.eu;2;2;Health;34;;;5;
2645340;dayred.com;2;2;News;21;;;5;
2645341;treeoflifenaturalmedicine.com;2;2;Health;34;;;5;
2645342;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645343;sharecare.com;2;2;Health;34;;;5;
2645344;mghclaycenter.org;2;2;Health;34;;;5;
2645345;tricitypsychology.com;2;2;Health;34;;;5;
2645346;addessories.com;2;2;Health;34;;;5;
2645347;memegen.com;2;2;Adult;1;;;5;
2645348;wisegeek.com;2;2;Health;34;;;5;
2645349;siftscience.com;2;2;Computer;13;;;5;
2645350;static.snopes.com;3;2;News;21;;;5;
2645351;adhdhomestead.net;2;2;Sports;44;;;5;
2645352;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645353;boredombash.com;2;2;News;21;;;5;
2645354;corp.cheezburger.com;3;2;Computer;13;;;5;
2645355;img.humorsharing.com;3;2;Games;17;;;5;
2645356;jezebel.com;2;2;News;21;;;5;
2645357;mashable.com;2;2;Computer;13;;;5;
2645358;memegenerator.net;2;2;Adult;1;;;5;
2645359;complex.com;2;2;Sports;44;;;5;
2645360;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645361;hfboards.hockeysfuture.com;3;2;Sports;44;;;5;
2645362;dailydot.com;2;2;News;21;;;5;
2645363;justinbiebersgirlfriend.com;2;2;News;21;;;5;
2645364;thesun.co.uk;3;2;Violence;10;;;5;
2645365;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645366;humorsharing.com;2;2;Games;17;;;5;
2645367;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645368;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645369;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645370;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645371;diseaseycare.com;2;2;Health;34;;;5;
2645372;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645373;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645374;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645375;pointsincase.com;2;2;Adult;1;;;5;
2645376;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645377;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645378;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645379;delivra.com;2;2;Computer;13;;;5;
2645380;rum-static.pingdom.net;3;2;Computer;13;;;5;
2645381;health.harvard.edu;3;2;Health;34;;;5;
2645382;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645383;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645384;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645385;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645386;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645387;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645388;popsci.com;2;2;News;21;;;5;
2645389;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645390;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645391;belugacdn.com;2;2;Computer;13;;;5;
2645392;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645393;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645394;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645395;innovid.com;2;2;Shopping;26;;;5;
2645396;fragen.sanego.de;3;2;Health;34;;;5;
2645397;adscience.nl;2;2;Ads;11;;;5;
2645398;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645399;angst-verstehen.de;2;2;Health;34;;;5;
2645400;spotx.tv;2;2;Computer;13;;;5;
2645401;sanego.de;2;2;Health;34;;;5;
2645402;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645403;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645404;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645405;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645406;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645407;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645408;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645409;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645410;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645411;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645412;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645413;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645414;zalando.com;2;2;Shopping;26;;;5;
2645415;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645416;cs.betradar.com;3;2;Sports;44;;;5;
2645417;rivalo-static.casinomodule.com;3;2;Gambling;38;;;5;
2645418;magicred.com;2;2;Gambling;38;;;5;
2645419;stripe.com;2;2;Computer;13;;;5;
2645420;postaffiliatepro.com;2;2;Computer;13;;;5;
2645421;m.stripe.network;3;2;Computer;13;;;5;
2645422;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645423;me.me;2;2;News;21;;;5;
2645424;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645425;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645426;accengage.com;2;2;Computer;13;;;5;
2645427;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645428;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645429;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645430;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645431;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645432;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645433;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645434;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645435;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645436;menshealth.co.uk.global.prod.fastly.net;7;2;Sports;44;;;5;
2645437;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645438;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645439;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645440;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645441;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645442;launchpad.net;2;2;Computer;13;;;5;
2645443;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645444;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645445;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645446;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645447;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645448;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645449;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645450;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645451;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645452;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645453;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645454;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645455;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645456;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645457;a2g-secure.com;2;2;Gambling;38;;;5;
2645458;joesdaily.com;2;2;Sports;44;;;5;
2645459;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645460;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645461;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645462;m.faz.net;3;2;News;21;;;5;
2645463;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645464;derstandard.at;2;2;News;21;;;5;
2645465;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645466;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645467;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645468;jwplayer.com;2;2;Computer;13;;;5;
2645469;aargauerzeitung.ch;2;2;News;21;;;5;
2645470;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645471;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645472;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645473;20minuten.ch;2;2;News;21;;;5;
2645474;deutschlandfunknova.de;2;2;News;21;;;5;
2645475;dradio.de;2;2;News;21;;;5;
2645476;ard.de;2;2;News;21;;;5;
2645477;deutschlandfunk.de;2;2;Sports;44;;;5;
2645478;deutschlandfunkkultur.de;2;2;News;21;;;5;
2645479;deutschlandradio.de;2;2;News;21;;;5;
2645480;zdf.de;2;2;Mixedadult;3;;;5;
2645481;dw.com;2;2;News;21;;;5;
2645482;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645483;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645484;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645485;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645486;tagesschau.de;2;2;Sports;44;;;5;
2645487;spiegel.de;2;2;News;21;;;5;
2645488;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645489;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645490;m.manager-magazin.de;3;2;News;21;;;5;
2645491;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645492;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645493;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645494;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645495;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645496;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645497;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645498;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645499;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645500;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645501;sojern.com;2;2;Ads;11;;;5;
2645502;adderworld.com;2;2;Health;34;;;5;
2645503;funforlesstours.com;2;2;Travel;29;;;5;
2645504;ldsliving.com;2;2;News;21;;;5;
2645505;sweetsaltclothing.com;2;2;Shopping;26;;;5;
2645506;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645507;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645508;kutv.com;2;2;Weather;31;;;5;
2645509;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645510;prismic.io;2;2;Computer;13;;;5;
2645511;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645512;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645513;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645514;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645515;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645516;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645517;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645518;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645519;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645520;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645521;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645522;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645523;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645524;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645525;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645526;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645527;slideserve.com;2;2;Sports;44;;;5;
2645528;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645529;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645530;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645531;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645532;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645533;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645534;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645535;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645536;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645537;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645538;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645539;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645540;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645541;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645542;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645543;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645544;ldschurchnewsarchive.com;2;2;News;21;;;5;
2645545;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645546;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645547;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645548;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645549;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645550;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645551;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645552;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645553;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645554;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645555;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645556;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645557;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645558;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645559;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645560;polyvore.com;2;2;Shopping;26;;;5;
2645561;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645562;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645563;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645564;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645565;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645566;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645567;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645568;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645569;minutes.wpengine.netdna-cdn.com;4;2;Weather;31;;;5;
2645570;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645571;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645572;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645573;admob.com;2;2;Computer;13;;;5;
2645574;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645575;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645576;consoliads.com;2;2;Computer;13;;;5;
2645577;consoliads.com;2;2;Computer;13;;;5;
2645578;elasticbeanstalk.com;2;2;Computer;13;;;5;
2645579;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645580;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645581;telegraph.newsprints.co.uk;4;2;News;21;;;5;
2645582;crittercism.com;2;2;Computer;13;;;5;
2645583;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645584;augsburger-allgemeine.de;2;2;News;21;;;5;
2645585;apteligent.com;2;2;Computer;13;;;5;
2645586;media.24matins.de;3;2;News;21;;;5;
2645587;pnl.bwh.harvard.edu;4;2;Health;34;;;5;
2645588;whatstrending.com;2;2;Adult;1;;;5;
2645589;go.com;2;2;Shopping;26;;;5;
2645590;media.mlive.com;3;2;Sports;44;;;5;
2645591;mlive.com;2;2;Sports;44;;;5;
2645592;tenor.co;2;2;Shopping;26;;;5;
2645593;tenor.com;2;2;Shopping;26;;;5;
2645594;m.wikihow.com;3;2;Shopping;26;;;5;
2645595;discreetshop.info;2;2;Drugs;37;;;5;
2645596;wiki.tripsit.me;3;2;Drugs;37;;;5;
2645597;researchchem.info;2;2;Drugs;37;;;5;
2645598;bestclassifiedsusa.com;2;2;Sports;44;;;5;
2645599;express.de;2;2;News;21;;;5;
2645600;emcdda.europa.eu;3;2;Drugs;37;;;5;
2645601;rundschau-online.de;2;2;News;21;;;5;
2645602;veronpills.com;2;2;Drugs;37;;;5;
2645603;legale-mischung.net;2;2;Drugs;37;;;5;
2645604;happyjunks.com;2;2;Drugs;37;;;5;
2645605;berliner-zeitung.de;2;2;News;21;;;5;
2645606;gesundheit.de;2;2;Health;34;;;5;
2645607;docplayer.org;2;2;Sports;44;;;5;
2645608;valhallaxmn3fydu.onion.link;3;2;Drugs;37;;;5;
2645609;7lists.de;2;2;Sports;44;;;5;
2645610;auth0.com;2;2;Computer;13;;;5;
